,author_id,author_name,screen_name,verification,description,location,followers_count,friends_count,listed_count,favourites_count,statuses_count,author_lang,created_at,text,retweet_count,entities_get_hashtages,source,fav_count
5176,1271869943953440770,HurroharraHurro,hurroharra,False,"🌒🌞Sneakerhead👟🦰
DISCLAIMER: PLEASE DON'T FOLLOW ME PLEASE LEAVE ME  DAFUQ ALONE LOL :p",,979,642,0,180581,66428,,2022-04-27 13:31:33+00:00,"RT @KicksFinder: Ad: REMINDER! Releasing at 10 AM EST
Kids Air Jordan 6 ""UNC""
FREE shipping and returns 

GS 
Nike https://t.co/ZquggUlVCo…",2,[],Twitter Web App,0
5177,3476038273,Jamaal Al-Din,ucla_bruinchili,False,227's YouTube Chili' UCLA Chili' Bruins #JORDAN'Spicy' NFL Spicy' NBA Mix! https://t.co/tfdF2zF4AL,"Boise, ID",11,36,0,0,44341,,2022-04-27 13:31:32+00:00,RT @ucla_bruinchili: https://t.co/QedVNwV4xA https://t.co/AhKTPQT9tV 227's YouTube Chili' UCLA Chili' Bruins Spicy' https://t.co/K8Jh27SYHT…,1,[],dlvr.it,0
5178,1407534374061543425,SNKRS STOCK,SnkrsStock,False,"U.S SNKRS & NIKE APP STOCK#s -LINKS FOR PASS , EA , STASH , SHOCK DROPS AND MORE! discord unavailable-not associated with Nike just someone who love to help",,85467,17,107,5403,2325,,2022-04-27 13:31:24+00:00,"Live in 30 mins 

https://t.co/f58ivMc11j https://t.co/D8DjaCfWUi",1,[],Twitter for iPhone,39
5179,1402828883221692416,"ruby, s",swithbbl,False,creator & leader of #auditiontwt | info in📌,"she/her, 19",878,284,2,8093,14411,,2022-04-27 13:31:19+00:00,bts x nike shoes are coming,0,[],Twitter for iPhone,3
5180,1143690323698356224,Lawrence Caldwell,BigL_2306,False,,"North Carolina, USA",104,1269,7,2345,3110,,2022-04-27 13:31:18+00:00,"RT @SOLELINKS: Ad: RESTOCK👌
Nike Air VaporMax Plus 'Rough Green'

Finish Line:https://t.co/Y9CMdJJjXw
JD Sports:https://t.co/FCvJ6v3nTZ htt…",5,[],Twitter for iPhone,0
5181,2807381303,Savvas,savvasthepro5,False,"Wield an Unbreakable Spirit,
 A tamed Anger,
  And a Tender Heart.",,17,59,0,4582,1319,,2022-04-27 13:31:18+00:00,"RT @ighaworth: If you’re leaving Twitter because of a billionaire, you might want to consider:
❌ Facebook &amp; Instagram (Mark Zuckerberg)
❌ A…",1247,[],Twitter Web App,0
5182,16180874,Sneaker News,SneakerNews,False,The Authority in Sneaker News. https://t.co/09XK0F2efH,NYC,1160945,161,3346,790,181341,,2022-04-27 13:31:13+00:00,"RT @KicksFinder: Ad: Available via LVR (EU only)
W Nike Air Max 90 ""Lucky Charms""
Use code MS15 for £140.00 + Free Returns

&gt;&gt; https://t.co…",2,[],Twitter for iPhone,0
5183,21436676,Footwear News,FootwearNews,True,FN is the ultimate destination for industry insiders and shoe lovers alike. FN draws on 75 years of history to offer a first look at what’s new in footwear.,"New York, NY",27933,1621,491,1302,74788,,2022-04-27 13:31:13+00:00,"Serena Williams is the latest titan of sport with a facility bearing her name on the @Nike campus 
https://t.co/oz2xouzEVG",0,[],Twitter Web App,0
5184,74248661,Daniel Jones changes the narrative,WhatsTheHype444,False,"RIP KingIzzy, BCrumbs, VirginiaSlimm💯",northern va,313,1320,15,33282,30356,,2022-04-27 13:31:12+00:00,RT @zSneakerHeadz: 2022 Nike Kobe 6 Protro “Mambacita Sweet 16” official images! https://t.co/21KdKAr34A,143,[],Twitter for Android,0
5185,16180874,Sneaker News,SneakerNews,False,The Authority in Sneaker News. https://t.co/09XK0F2efH,NYC,1160945,161,3346,790,181341,,2022-04-27 13:31:10+00:00,"RT @KicksFinder: Ad: Available via LVR (EU only)
W Nike Air Force 1 Low ""Valentine""
£124.00 + Free Returns

&gt;&gt; https://t.co/YpCFA2qFYX

(Ex…",2,[],Twitter for iPhone,0
5186,1339528790280720386,JohnLann,JohnLann2,False,,,0,3,0,3,19,,2022-04-27 13:31:10+00:00,"Remember Nike's slogan?  ""Just Do It.""  It's brilliant.  I tell myself to quit making excuses.  Whether it's callin… https://t.co/LeQ8eQtMV0",0,[],Sendible,0
5187,1362461193391255559,Xena Gifts,XenaGifts,False,"Xena Gifts: Fantasy Art -Gift Shop | Jewelry, Fashion Apparel, Fantasy Art, Book, and Music Resources. https://t.co/VwCO78Hu8D https://t.co/MQtghIeqEQ",USA,332,127,1,202,389551,,2022-04-27 13:31:07+00:00,"Savings ""ad:"" Nike Blazer Low Sacai White Patent Leather DM6443-100 Mens Size New - https://t.co/H0bRsvS43c https://t.co/Johx7awbEA",0,[],RSS Ground,0
5188,16180874,Sneaker News,SneakerNews,False,The Authority in Sneaker News. https://t.co/09XK0F2efH,NYC,1160945,161,3346,790,181341,,2022-04-27 13:31:05+00:00,"RT @KicksFinder: Ad: REMINDER! Releasing at 10 AM EST via Nike US
Nike Air Griffey Max 1 ""Wheat""
FREE shipping and returns

M
&gt;&gt; https://t.…",4,[],Twitter for iPhone,0
5189,16180874,Sneaker News,SneakerNews,False,The Authority in Sneaker News. https://t.co/09XK0F2efH,NYC,1160945,161,3346,790,181341,,2022-04-27 13:31:01+00:00,"RT @KicksFinder: Ad: REMINDER! Releasing at 10 AM EST via Nike US
Air Jordan 1 Mid ""Armory Navy""
FREE shipping and returns 

M
&gt;&gt; https://t…",10,[],Twitter for iPhone,0
5190,1317672712039321600,Tae Tae,TaeTae70713242,False,,,0,41,0,556,757,,2022-04-27 13:31:01+00:00,"RT @btsinthemoment: [uarmyhope] instagram post 

+ tagged @/nike and @/billieeilish https://t.co/yV24Zqhs4L",10082,[],Twitter Web App,0
5191,373165951,Sneaker Huddle,sneakerhuddle,False,"#1 source for Sneaker Releases & News ⚡️
Tweets may contain affiliate links",North Carolina ,101779,40,156,4289,20998,,2022-04-27 13:31:00+00:00,"Nike Air Griffey Max 1 'Wheat'
7AM PST / 10AM EST 

MEN
https://t.co/PQnvgWYCOx

GS 
https://t.co/b4s57czNGs

#AD https://t.co/1CoAnZcaTl",1,"[{'text': 'AD', 'indices': [110, 113]}]",Twitter Web App,7
5192,976103221386268672,Sole Retriever,SoleRetriever,False,"We democratize access, knowledge and discovery to all of the latest sneaker drops - amongst other things. 👟 | Tweets may be affiliated",In The Lab,165234,225,449,12799,31672,,2022-04-27 13:31:00+00:00,"LIVE IN 30: Nike Air Griffey Max 1 Wheat

https://t.co/ElV7NfhFrl https://t.co/s5j7K0gbYj",1,[],Twitter Web App,10
5193,16180874,Sneaker News,SneakerNews,False,The Authority in Sneaker News. https://t.co/09XK0F2efH,NYC,1160945,161,3346,790,181341,,2022-04-27 13:30:58+00:00,"RT @KicksFinder: Ad: REMINDER! Releasing at 10 AM EST
Nike Air Force 1 Luxe ""Burnt Sunrise""
$140 + FREE shipping and returns 

Nike https:/…",4,[],Twitter for iPhone,0
5194,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:57+00:00,"Air Jordan 6 Retro 'UNC Home' releasing in 30 minutes via Nike US: https://t.co/Hu8pBBGTdu

Links for more retailer… https://t.co/BsFr6Ntp9G",0,[],Solesense,0
5195,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:57+00:00,"Air Jordan 1 Mid 'Armory Navy' releasing in 30 minutes via Nike US: https://t.co/wE8Kw916NX

Links for more retaile… https://t.co/Z1QTKS54Lv",0,[],Solesense,0
5196,727199640,TDS,SiIentService12,False,"Cry havoc, and let slip the dogs of war. Quack #SuperMariota. US Navy Ret. Silent Sentry. T1D. Cross the Rubicon...",Veni. Vidi. Vici. ,325,1289,9,14509,39188,,2022-04-27 13:30:56+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],Twitter Web App,0
5197,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:56+00:00,"Air Jordan 1 Mid 'Armory Navy' releasing in 30 minutes via Nike US: https://t.co/KC51xwrheg

Links for more retaile… https://t.co/2QAh7mUHQa",0,[],Solesense,0
5198,16180874,Sneaker News,SneakerNews,False,The Authority in Sneaker News. https://t.co/09XK0F2efH,NYC,1160945,161,3346,790,181341,,2022-04-27 13:30:55+00:00,"RT @KicksFinder: Ad: REMINDER! Releasing at 10 AM EST
Kids Air Jordan 6 ""UNC""
FREE shipping and returns 

GS 
Nike https://t.co/ZquggUlVCo…",2,[],Twitter for iPhone,0
5199,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:55+00:00,"Nike Air Force 1 Luxe 'Burnt Sunrise' releasing in 30 minutes via Nike US: https://t.co/J9Cyrcphxr

Links for more… https://t.co/PGwipTpMXJ",0,[],Solesense,0
5200,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:54+00:00,"Nike Air Griffey Max 1 'Wheat' releasing in 30 minutes via Nike US: https://t.co/3CQChciHax

Links for more retaile… https://t.co/SLZjMEjaLD",0,[],Solesense,0
5201,1132399654518308865,Anisah,biawurbi,False,i’m a little bit of everything,,17267,8617,21,191742,205005,,2022-04-27 13:30:54+00:00,RT @PopBase: Billie Eilish shares post of BTS’ j-hope wearing her new Nike collection. https://t.co/qyIvkxiCgA,1806,[],Twitter for iPhone,0
5202,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:53+00:00,"Air Jordan 6 Retro 'UNC Home' releasing in 30 minutes via Nike US: https://t.co/XRWbRAbhAM

Links for more retailer… https://t.co/kFeMiWZkhC",0,[],Solesense,0
5203,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:53+00:00,"Nike Air Griffey Max 1 'Wheat' releasing in 30 minutes via Nike US: https://t.co/5BqxSIRKIc

Links for more retaile… https://t.co/JtKKvBOTsS",0,[],Solesense,0
5204,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:52+00:00,"Nike Air Max 90 Terrascape 'Black Lime Ice' releasing in 30 minutes via Jimmy Jazz: https://t.co/Y3BNj1fDDx

Links… https://t.co/Oe9R5DVZzE",0,[],Solesense,0
5205,984857952,Ballin Sneaks,BallinSneaks,False,Linking 100% legit footwear : Tweets may contain affiliate links,I'm Global,18741,837,106,4675,100191,,2022-04-27 13:30:51+00:00,Nike US: Women's Nike Air Force 1 Shadow White/Pink Oxford sizes back up https://t.co/HIHGhkuEv9 https://t.co/G8TbOkyyis,0,[],TweetDeck,0
5206,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:51+00:00,Nike Air Vapormax 2021 Flyknit 'Mismatched Swoosh - White' releasing in 30 minutes via Jimmy Jazz:… https://t.co/Bzue3qcfuM,0,[],Solesense,0
5207,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:50+00:00,"Nike Air Max 97 SE 'Xxxv' releasing in 30 minutes via Jimmy Jazz: https://t.co/lAjKAUnava

Links for more retailers… https://t.co/fSNxrUvDiq",0,[],Solesense,0
5208,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:49+00:00,"Air Jordan 6 Retro 'UNC Home' releasing in 30 minutes via Nike US: https://t.co/9oLxttWwtn

Links for more retailer… https://t.co/GPQhMmPdS0",0,[],Solesense,0
5209,1516910390,AM,jediMulder23,False,Sports • Fashion • Gaming • Technology • Movies • Music • Collectibles • UX/UI • Hype #XFiles #StarWarsEpisodeXI #AvengersEndGame #CloneWarsSaved,NYC,341,937,116,39755,35028,,2022-04-27 13:30:48+00:00,"RT @KicksFinder: Ad: REMINDER! Releasing at 10 AM EST via Nike US
Air Jordan 1 Mid ""Armory Navy""
FREE shipping and returns 

M
&gt;&gt; https://t…",10,[],Twitter for iPhone,0
5210,1408550979465879554,Solesense Alerts,solesensealerts,False,Raffle and release alerts powered by @solesenseapp,,191,1,1,6,7604,,2022-04-27 13:30:48+00:00,"Nike Air Max 90 SE 'Running Club - Deep Royal' releasing in 30 minutes via Jimmy Jazz: https://t.co/AwaAfDq094

Lin… https://t.co/AI1Ot8nZQ8",0,[],Solesense,0
5211,3044061869,Inside Sneakers,insidesneakers,False,The best way to get the latest sneakers available at your favorite retailers.,worldwide,1811,0,57,13,20804,,2022-04-27 13:30:48+00:00,"Air Jordan 1 Mid
« Armoury Navy »
Link : https://t.co/AmgFmCNldk https://t.co/XPF7GVxyT2",0,[],SocialPilot.co,1
5212,256660441,William Payne,wilfyboy3,False,WHUFC,,67,176,0,52,237,,2022-04-27 13:30:46+00:00,@relfyoftheboro @sid_lambert I bought some classic Nike Premiers last year.  You never lose the joy of getting a new pair of boots!,0,[],Twitter for iPhone,0
5213,1333768142074494977,paula⁷🌷,hoseokswhoreee,False,🇵🇭 ||  '99 liner  || Tannies for life i say 💜,BTS's Dorm ,189,4979,1,90450,36668,,2022-04-27 13:30:44+00:00,"RT @unotaehyung: the editors blurred put the fila logo which means the contract is over, so bts x nike 👀 https://t.co/Jboz6GABH9",35,[],Twitter for Android,0
5214,2429341506,SOURAV KONAR,iamsrk8945,False,"Excess of goodness do not work all the time..🙂


#Kgpian","Kharagpur, India",1,38,0,63,27,,2022-04-27 13:30:38+00:00,"@AJIOLife i bought 2 nike shoes and when i received the shoe and there was no official nike box or tag
And the size… https://t.co/k39ZKFYc8t",0,[],Twitter for Android,0
5215,1703138106,KicksFinder,KicksFinder,False,"Links to the best sneaker releases, deals and restocks. (Affiliate links)",,395144,2,1027,734,54315,,2022-04-27 13:30:38+00:00,"Ad: REMINDER! Releasing at 10 AM EST
Kids Air Jordan 6 ""UNC""
FREE shipping and returns 

GS 
Nike… https://t.co/sCE1hPWdY2",2,[],Buffer,21
5216,1289912658028724225,Treasure State Treasures,StateTreasures,False,Top Rated Seller on Ebay. Selling Gently Used Items out of the Treasure State. Poshmark Ambassador. Selling on Mercari as well. #treasurestatetreasures,Montana,304,276,2,574,6713,,2022-04-27 13:30:37+00:00,Nike Zoom Pegasus 32 Women's Size 7.5 Orange Running Shoes 749344-805 #ebayseller #ebayfinds #ebaydeals #eBay… https://t.co/HO5rTRSu4w,1,"[{'text': 'ebayseller', 'indices': [70, 81]}, {'text': 'ebayfinds', 'indices': [82, 92]}, {'text': 'ebaydeals', 'indices': [93, 103]}, {'text': 'eBay', 'indices': [104, 109]}]",Twitter for Android,0
5217,1418194247614963716,🚶🏻 nuer x syn brainrot,TheEreminist,False,"🏳️‍⚧️🏳️‍🌈 he/she. 🧍🏻i'm 18+, i'm muslim",h*t ships anti 🚫 | 🇵🇹🇩🇿,132,247,0,27069,20001,,2022-04-27 13:30:35+00:00,RT @PopBase: Billie Eilish shares post of BTS’ j-hope wearing her new Nike collection. https://t.co/qyIvkxiCgA,1806,[],Twitter for Android,0
5218,828982326012960769,Jaykay Jeon,JeonJaykay1008,False,"💜ARMY x  BTS💜
💙MOA x TXT💙
awangg",Malaysia,391,833,0,31073,20688,,2022-04-27 13:30:34+00:00,"RT @Koreaboo: Billie Eilish Has The Best Reaction To BTS’s J-Hope Wearing Her Nike Collection

https://t.co/im7OnGQRJr",103,[],Twitter for Android,0
5219,3598965919,Marek 🇵🇱🇺🇸,miasanmarek,False,@fcbayern @ArkaGdyniaSA @nyjets | Polish Football Enthusiast | NJ | FIFA Account @favelamarek | 🇵🇱🇺🇸,,324,329,3,116979,7199,,2022-04-27 13:30:30+00:00,@Aleks_FUT Nike Blazers mid and white af1,0,[],Twitter for iPhone,1
5220,1155174783765622792,Shirt Up & Shop (OKRIKA),Shirtup__shop,False,Affordable Vintage Shirt for Everyone (WHOLESALE AND RETAIL) Feel Free To contact us today! https://t.co/seIDC5tiOU 1003290253 Vbank,"Lagos, Nigeria",1806,2363,4,5844,16659,,2022-04-27 13:30:27+00:00,"RT @aceshoesng: The forever classic Nike Zoom is back 😍😍😍

Size:40-45
Price:30,000 NGN

DM @aceshoesng or WhatsApp https://t.co/s2Qux4KqyV…",17,[],Twitter for iPhone,0
5221,741264747119714304,Serenity Jackson,fabulousblkgrl,False,,,98,214,6,14122,29241,,2022-04-27 13:30:24+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],TweetDeck,0
5222,1425034843780313088,Patchy,Mym_Millie,False,Mmmmmm,,2,101,0,792,2455,,2022-04-27 13:30:20+00:00,"RT @bts_stylish: 220408/0409/0415/0416 #BTS  Permission to dance Concert Las Vegas/Soundcheck Shoes Collections pt.1
#JIN #SUGA #JHOPE #RM…",2924,"[{'text': 'BTS', 'indices': [39, 43]}, {'text': 'JIN', 'indices': [117, 121]}, {'text': 'SUGA', 'indices': [122, 127]}, {'text': 'JHOPE', 'indices': [128, 134]}, {'text': 'RM', 'indices': [135, 138]}]",Twitter for iPhone,0
5223,1399081212291866625,CoinDiscovery,CoinDiscoveryy,False,CoinDiscovery gives you unparalleled coverage of Crypto revolution | Your top source for the best new cryptocurrency projects | Tweets Are Not Financial advice,The moon,25373,9,42,960,1059,,2022-04-27 13:30:15+00:00,Nike bought virtual sneaker designer RTFKT in December. Now over $10 million has been spent on its Dunk Genesis Cry… https://t.co/iuXrboQ2Se,0,[],Postcron App,0
5224,1435148595397750788,sunshine,hobiiuarmyhope,False,Let's dance,,115,557,1,4068,5138,,2022-04-27 13:30:07+00:00,"RT @Koreaboo: Billie Eilish Has The Best Reaction To BTS’s J-Hope Wearing Her Nike Collection

https://t.co/im7OnGQRJr",103,[],Twitter for Android,0
5225,2800652485,Kevin Gray Jr.,KevinGraySports,False,Sports Radio Host @1053thefan Contact: ctsportsradio@gmail.com Gray Area Podcast: https://t.co/5urZwNo0Ez,"Dallas, TX",7686,2864,93,34188,90746,,2022-04-27 13:30:06+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],Twitter for iPhone,0
5226,919025262884515840,𝕋ℍℝ𝕀𝕍𝔼 𝕆ℕ ℙ𝕌ℝℙ𝕆𝕊𝔼,freepeeper,False,"Here for Meghan, Harry, Archie, Lili & Doria! 👩🏻👨🏻‍🦰🧒🏻👶🏻👩🏽‍🦱 #Archewell #CompassionInAction Social media was a mistake, so why am I still here?",,16057,1115,9,210648,137447,,2022-04-27 13:30:04+00:00,A building on the @Nike campus named in honor of #SerenaWilliams. The 🐐! https://t.co/nRcrGhh4Hh,5,"[{'text': 'SerenaWilliams', 'indices': [49, 64]}]",Twitter for iPhone,23
5227,1252267964037906445,Drop Time,DropTime_,False,The #1 news source for sneaker and hype clothing | Never miss another release again | Enable notifications! | Tweets contain affiliate links.,The Trap ,5584,3,29,1303,14487,,2022-04-27 13:30:01+00:00,"30 minutes: Air Jordan 6 Retro 'UNC' drops at 10AM EST via Nike

GS https://t.co/XhJos4qpqO
PS… https://t.co/QRS9ke3Trc",0,[],TweetDeck,0
5228,1153409451849846784,KR,kar91__,False,,,4,54,0,1506,5,,2022-04-27 13:30:00+00:00,@WhyTouche @spencergiardino @_talkswithtj @snkr_twitr @Nike @cncpts @goatapp This is the 2nd pair,0,[],Twitter for iPhone,0
5229,1442537933374779400,พิเจ(โฮป),gomoneycomeJH,False,#gomoneyJH_review,,10,146,0,1065,3767,,2022-04-27 13:29:54+00:00,RT @PopBase: Billie Eilish shares post of BTS’ j-hope wearing her new Nike collection. https://t.co/qyIvkxiCgA,1806,[],Twitter Web App,0
5230,1329056062075400192,ㅎ,iamgreataf,False,,,3,604,0,56006,6106,,2022-04-27 13:29:51+00:00,RT @PopBase: Billie Eilish shares post of BTS’ j-hope wearing her new Nike collection. https://t.co/qyIvkxiCgA,1806,[],Twitter Web App,0
5231,33209048,Sanani Mangisa,SananiMangisa,False,Former South African Hockey player | Olympian | Sport | Sneakers,"ÜT: -25.752444,28.244538",3532,1131,38,3227,45167,,2022-04-27 13:29:44+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],Twitter Web App,0
5232,1368558589942657028,Saad Bafashy,bafashy,False,,Some Where In Nigeria,25,134,0,47,24,,2022-04-27 13:29:43+00:00,Idan har wadda nike so ce https://t.co/x3GJt7rJ0S,0,[],Twitter for Android,1
5233,125216396,Nate F.,Nate_in_LA,False,"Sports connoisseur, music enthusiast and tailgating devotee ...just a Chicago guy living in LA. Still repping The City of Wind. ✶ ✶ ✶ ✶", ✈️ Chicago/Los Angeles ,428,3171,15,28363,32020,,2022-04-27 13:29:41+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],Twitter for iPhone,0
5234,1153701413920358400,Mud Star,endorian89,False,Dem einten Freud ist des anderen Leid,Schweiz,17,150,0,4722,33440,,2022-04-27 13:29:40+00:00,R.I.P. Nike Bag,0,[],Оwly,0
5235,1265795460679249920,e r e n ✨,erenatricee,False,,north carolina ,36,73,0,14589,878,,2022-04-27 13:29:34+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],Twitter for iPhone,0
5236,1373508144530219009,Sports Trading Cards and Accessories,SportsTradingC9,False,Sports Trading Cards and Accessories. Selected Items. Deals. Product Information. Daily Updated. (eBay Links),,151,10,1,0,33411,,2022-04-27 13:29:33+00:00,TRAVIS KELCE GOLD STANDARD FOOTBALL AUTO #1/1 2019 NIKE KANSAS CITY CHIEFS 🔥 https://t.co/CF3QWtj7fl eBay,0,[],dlvr.it,0
5237,18130773,🌙 Sarin,Sarin_Stan,False,BAPS,Make Love Land 🇺🇸,892,2190,27,8374,65809,,2022-04-27 13:29:31+00:00,@nike @serenawilliams  one time for #compton QUEEN SERENA https://t.co/oViJPd3Dzf,0,"[{'text': 'compton', 'indices': [36, 44]}]",Twitter for iPhone,0
5238,15215554,GoldenBoy,2pimp2bu,False,SneakerHead 9.5/10 - ISTP - #ManchesterUnited - #WhoDat - #Celtics - #GeauxTigers Cash App: $ManUnited6,Lost ,2241,4528,9,141811,32488,,2022-04-27 13:29:29+00:00,RT @nicekicks: “Dark Beetroot” Nike Dunk Highs 🫘 https://t.co/q9AsgsdJwS,8,[],Twitter for iPhone,0
5239,1346079854467440640,co.vision,itwasvision,False,"Banned Vision (23rd Twitter Account) 📸Photographer(LBC🛫NYC)||""Vision Got The Vision"" LLCOOKIEBOYB • LLASAPYAM$","Brooklyn, NY",159,327,0,10419,13373,,2022-04-27 13:29:21+00:00,RT @SOLELINKS: Ad: Nike Sportswear Sport Essentials Woven Lined Flow Shorts available via Nike US =&gt; https://t.co/0kC38zSR8b https://t.co/d…,6,[],Twitter for iPhone,0
5240,16537596,‘99 Hov,AllJoJoThoughts,False,“I bring em to Baltimore in a Ford Explorer. It’s gonna cost you more if I gotta get em to Florida..”,Home Of The Terrapins 🐢,667,603,14,13754,102329,,2022-04-27 13:29:20+00:00,Nike stinks for cardio. You’re doing the right thing here. Hoka or Adidas for me with cardio. https://t.co/SRuCEdgWzR,0,[],Twitter for iPhone,0
5241,143645202,GO BLUE,PhillyP419,False,"Sneaker head !! , Michigan Wolverines〽️ , Dallas Cowboys ⭐️. Cleveland Cavaliers, Detroit Red Wings , Detroit Tiger","Toledo,ohio",593,1049,1,55109,16056,,2022-04-27 13:29:19+00:00,RT @zSneakerHeadz: 2022 Nike Kobe 6 Protro “Mambacita Sweet 16” official images! https://t.co/21KdKAr34A,143,[],Twitter for iPhone,0
5242,18130773,🌙 Sarin,Sarin_Stan,False,BAPS,Make Love Land 🇺🇸,892,2190,27,8374,65809,,2022-04-27 13:29:06+00:00,"Guys, @serenawilliams has her own @Nike building…I am so proud of her 🥹. Here’s a short clip. Go check out the reel… https://t.co/1YdqoZO0kZ",0,[],Twitter for iPhone,0
5243,921243693276733440,Darasbra,bluedaisea,False,"ghost blackjack 👻 +NOT A CELERY+ 🌱

hardcore daraling 🌴",,126,243,0,24168,21347,,2022-04-27 13:29:05+00:00,RT @bonzie1645: Sandara's beauty is captivating but what caught my attention is her Comme Des Garçon × Nike Premier heels! I checked the pr…,4,[],Twitter for Android,0
5244,358441294,Magico.,Nike_Check_Mj,False,SFA Alum | Chances make Champions | Kingpin | Collector 🪂  Founder @threadedww,the showroom.. ,4032,2983,17,173902,236045,,2022-04-27 13:29:03+00:00,East really got me turnt.. Miami wants smoke with WHOEVER,0,[],Twitter for iPhone,0
5245,1772606058,JustFreshKicks,JustFreshKicks,False,"Sneaker news, release dates, launch links, restock alerts & more. Also tracking consoles. Links may be affiliated. Turn notifications ON 🔔",Global,208526,4,680,109529,92861,,2022-04-27 13:29:03+00:00,"30 minutes via Nike US
Air Jordan 1 Mid 'Armory Navy'

Mens:https://t.co/qzIz7MjvBi
GS:https://t.co/3yXQMh5TeJ https://t.co/YxkghpLopE",1,[],Buffer,30
5246,1483886602413912068,naturegang.eth,hankuspankus_,False,SUPERGUCCI - GUCCI GRAIL - 10KTF - ETH Blockchain,Metaverse,259,722,45,1431,302,,2022-04-27 13:28:57+00:00,"@HybridHumans @yugalabs @meebits RTFKT x Nike hands down

CloneX mint vile -&gt; CloneX
(Airdrop) space pod then loot… https://t.co/NdfZE9mJH6",0,[],Twitter for iPhone,0
5247,757868068609458177,Romeo Mares,romeo_mares,False,This is my part nobody else speak.,,310,275,0,3671,239,,2022-04-27 13:28:50+00:00,Adidas is better than Nike 🤷🏻‍♂️,0,[],Twitter for iPhone,0
5248,40516755,Nicole Curtin,NicoleCurtin_,False,social @gburgfoundation🎖| retired SID | @westvirginiau alum 🏔 | views mine,"Hanover, PA",1847,1215,17,48506,60070,,2022-04-27 13:28:46+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],Twitter for iPhone,0
5249,195960485,Henny Hardaway,SilkyTHEGREAT,False,You might see my face stamped on a bag of dope.,The Pantheon,201,273,0,783,21935,,2022-04-27 13:28:38+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",235,[],Twitter for iPhone,0
5250,276626552,YOSHITATSU🤭OFFICIAL,YoshiTatsuIsm,True,Sub Account. Former @WWE superstar. Living in L.A.🇺🇸 表現者、革命家、DJ、全日本プロレス所属 Email bookyoshi@outlook.com ヨシタツ自伝 → https://t.co/9oBua9EE6p,"Los Angeles, CA",269497,931,1636,3727,21000,,2022-04-27 13:28:30+00:00,"RT @YoshiTatsuIsm: Why do you have 2 pairs of

Off-White × Nike Blazer Low ""White and University Red""

? https://t.co/kzHt4ukUcw",1,[],Twitter for iPhone,0
5251,1367364971986784259,OMOJIATE EKPUKHON🤩💀,OseOmojiate,False,OBO STAN ❤️4life🥂✨,,5865,517,8,45732,51089,,2022-04-27 13:28:26+00:00,"RT @Officialkathe_: All shades of Nike 😍😍

Available in size 42-46 https://t.co/5T1locA675",24,[],Twitter for iPhone,0
